114,Japan,1,Aichi,1,Agui
114,Japan,1,Aichi,2,Aisai
114,Japan,1,Aichi,3,Anjō
114,Japan,1,Aichi,4,Ōbu
114,Japan,1,Aichi,5,Ōguchi
114,Japan,1,Aichi,6,Ōharu
114,Japan,1,Aichi,7,Chiryū
114,Japan,1,Aichi,8,Chita
114,Japan,1,Aichi,9,Fusō
114,Japan,1,Aichi,10,Gamagōri
114,Japan,1,Aichi,11,Handa
114,Japan,1,Aichi,12,Haruhi
114,Japan,1,Aichi,13,Hazu
114,Japan,1,Aichi,14,Hekinan
114,Japan,1,Aichi,15,Higashiura
114,Japan,1,Aichi,16,Ichinomiya/Owari-ichinomiya
114,Japan,1,Aichi,17,Inazawa
114,Japan,1,Aichi,18,Inuyama
114,Japan,1,Aichi,19,Isshiki
114,Japan,1,Aichi,20,Iwakura
114,Japan,1,Aichi,21,Jimokuji
114,Japan,1,Aichi,22,Kōnan
114,Japan,1,Aichi,23,Kōta
114,Japan,1,Aichi,24,Kanie
114,Japan,1,Aichi,25,Kariya
114,Japan,1,Aichi,26,Kasugai
114,Japan,1,Aichi,27,Kira
114,Japan,1,Aichi,28,Kisosaki
114,Japan,1,Aichi,29,Kitanagoya
114,Japan,1,Aichi,30,Kiyosu
114,Japan,1,Aichi,31,Komaki
114,Japan,1,Aichi,32,Kozakai
114,Japan,1,Aichi,33,Mihama
114,Japan,1,Aichi,34,Minamichita
114,Japan,1,Aichi,35,Mito
114,Japan,1,Aichi,36,Miwa
114,Japan,1,Aichi,37,Miyoshi
114,Japan,1,Aichi,38,Nagakute
114,Japan,1,Aichi,39,Nagoya
114,Japan,1,Aichi,40,Nishio
114,Japan,1,Aichi,41,Nisshin
114,Japan,1,Aichi,42,Okazaki
114,Japan,1,Aichi,43,Otowa
114,Japan,1,Aichi,44,Owariasahi
114,Japan,1,Aichi,45,Seto
114,Japan,1,Aichi,46,Shinshiro
114,Japan,1,Aichi,47,Shippō
114,Japan,1,Aichi,48,Shitara
114,Japan,1,Aichi,49,Tōei
114,Japan,1,Aichi,50,Tōgō
114,Japan,1,Aichi,51,Tōkai
114,Japan,1,Aichi,52,Tahara
114,Japan,1,Aichi,53,Takahama
114,Japan,1,Aichi,54,Taketoyo
114,Japan,1,Aichi,55,Tobishima
114,Japan,1,Aichi,56,Tokoname
114,Japan,1,Aichi,57,Toyoake
114,Japan,1,Aichi,58,Toyohashi
114,Japan,1,Aichi,59,Toyokawa
114,Japan,1,Aichi,60,Toyone
114,Japan,1,Aichi,61,Toyota
114,Japan,1,Aichi,62,Toyoyama
114,Japan,1,Aichi,63,Tsushima
114,Japan,1,Aichi,64,Yatomi
114,Japan,2,Akita,65,Akita
114,Japan,2,Akita,66,Ōdate
114,Japan,2,Akita,67,Ōgata
114,Japan,2,Akita,68,Daisen
114,Japan,2,Akita,69,Fujisato
114,Japan,2,Akita,70,Gojōme
114,Japan,2,Akita,71,Hachirōgata
114,Japan,2,Akita,72,Happō
114,Japan,2,Akita,73,Higashinaruse
114,Japan,2,Akita,74,Ikawa
114,Japan,2,Akita,75,Kamikoani
114,Japan,2,Akita,76,Katagami
114,Japan,2,Akita,77,Kazuno
114,Japan,2,Akita,78,Kitaakita
114,Japan,2,Akita,79,Kosaka
114,Japan,2,Akita,80,Misato
114,Japan,2,Akita,81,Mitane
114,Japan,2,Akita,82,Nikaho
114,Japan,2,Akita,83,Noshiro
114,Japan,2,Akita,84,Oga
114,Japan,2,Akita,85,Semboku
114,Japan,2,Akita,86,Ugo
114,Japan,2,Akita,87,Yokote
114,Japan,2,Akita,88,Yurihonjō
114,Japan,2,Akita,89,Yuzawa
114,Japan,3,Aomori,90,Ajigasawa
114,Japan,3,Aomori,91,Ōma
114,Japan,3,Aomori,92,Ōwani
114,Japan,3,Aomori,93,Aomori
114,Japan,3,Aomori,94,Fujisaki
114,Japan,3,Aomori,95,Fukaura
114,Japan,3,Aomori,96,Gonohe
114,Japan,3,Aomori,97,Goshogawara
114,Japan,3,Aomori,98,Hachinohe
114,Japan,3,Aomori,99,Hashikami
114,Japan,3,Aomori,100,Higashidōri
114,Japan,3,Aomori,101,Hirakawa
114,Japan,3,Aomori,102,Hiranai
114,Japan,3,Aomori,103,Hirosaki
114,Japan,3,Aomori,104,Imabetsu
114,Japan,3,Aomori,105,Inakadate
114,Japan,3,Aomori,106,Itayanagi
114,Japan,3,Aomori,107,Kazamaura
114,Japan,3,Aomori,108,Kuroishi
114,Japan,3,Aomori,109,Misawa
114,Japan,3,Aomori,110,Mutsu
114,Japan,3,Aomori,111,Nakadomari
114,Japan,3,Aomori,112,Nanbu
114,Japan,3,Aomori,113,Nishimeya
114,Japan,3,Aomori,114,Noheji
114,Japan,3,Aomori,115,Oirase
114,Japan,3,Aomori,116,Rokkasho
114,Japan,3,Aomori,117,Rokunohe
114,Japan,3,Aomori,118,Sai
114,Japan,3,Aomori,119,Sannohe
114,Japan,3,Aomori,120,Shichinohe
114,Japan,3,Aomori,121,Shingō
114,Japan,3,Aomori,122,Sotogahama
114,Japan,3,Aomori,123,Tōhoku
114,Japan,3,Aomori,124,Takko
114,Japan,3,Aomori,125,Towada
114,Japan,3,Aomori,126,Tsugaru
114,Japan,3,Aomori,127,Tsuruta
114,Japan,3,Aomori,128,Yokohama
114,Japan,3,Aomori,129,Yomogita
114,Japan,4,Chiba,130,Abiko
114,Japan,4,Chiba,131,Ōamishirasato
114,Japan,4,Chiba,132,Ōtaki
114,Japan,4,Chiba,133,Asahi
114,Japan,4,Chiba,134,Chōnan
114,Japan,4,Chiba,135,Chōsei
114,Japan,4,Chiba,136,Chōshi
114,Japan,4,Chiba,137,Chiba
114,Japan,4,Chiba,138,Funabashi
114,Japan,4,Chiba,139,Futtsu
114,Japan,4,Chiba,140,Ichihara
114,Japan,4,Chiba,141,Ichikawa
114,Japan,4,Chiba,142,Ichinomiya
114,Japan,4,Chiba,143,Inba
114,Japan,4,Chiba,144,Inzai
114,Japan,4,Chiba,145,Isumi
114,Japan,4,Chiba,146,Kōzaki
114,Japan,4,Chiba,147,Kamagaya
114,Japan,4,Chiba,148,Kamogawa
114,Japan,4,Chiba,149,Kashiwa
114,Japan,4,Chiba,150,Katori
114,Japan,4,Chiba,151,Katsuura
114,Japan,4,Chiba,152,Kimitsu
114,Japan,4,Chiba,153,Kisarazu
114,Japan,4,Chiba,154,Kujūkuri
114,Japan,4,Chiba,155,Kyonan
114,Japan,4,Chiba,156,Matsudo
114,Japan,4,Chiba,157,Minamibōsō
114,Japan,4,Chiba,158,Mobara
114,Japan,4,Chiba,159,Motono
114,Japan,4,Chiba,160,Mutsuzawa
114,Japan,4,Chiba,161,Nagara
114,Japan,4,Chiba,162,Nagareyama
114,Japan,4,Chiba,163,Narashino
114,Japan,4,Chiba,164,Narita
114,Japan,4,Chiba,165,Noda
114,Japan,4,Chiba,166,Onjuku
114,Japan,4,Chiba,167,Sōsa
114,Japan,4,Chiba,168,Sakae
114,Japan,4,Chiba,169,Sakura
114,Japan,4,Chiba,170,Sanmu
114,Japan,4,Chiba,171,Shibayama
114,Japan,4,Chiba,172,Shirako
114,Japan,4,Chiba,173,Shiroi
114,Japan,4,Chiba,174,Shisui
114,Japan,4,Chiba,175,Sodegaura
114,Japan,4,Chiba,176,Tōgane
114,Japan,4,Chiba,177,Tōnoshō
114,Japan,4,Chiba,178,Tako
114,Japan,4,Chiba,179,Tateyama
